Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
0.0004603808860851723,-40.0,0.785215,0.4428682,0.1496324,0.001019086,1.0,0.001019086,0.0005586804,0.01523785,0.001688282,0.4729825,0.03513357,1.173643e-13,7.677873e-14,12.33297,1000000000.0,-15.4301,3.61017,-5.97496838292053
0.0004603808860851723,-28.57142857142857,0.7844115,0.4341795,0.1501915,0.001021175,1.0,0.001021175,0.0005613544,0.01475045,0.001640777,0.4641809,0.03689722,1.185796e-13,7.668699e-14,12.14775,1000000000.0,-15.2095,3.75,-5.864437377121973
0.0004603808860851723,-17.142857142857142,0.7835465,0.4256078,0.1507935,0.001023426,1.0,0.001023426,0.0005631973,0.01426266,0.001593342,0.4553959,0.0386586,1.1973629999999999e-13,7.660008999999999e-14,11.95365,1000000000.0,-14.9743,3.895767,-5.746241712751882
0.0004603808860851723,-5.714285714285715,0.7826856,0.4171512,0.1513926,0.001025665,1.0,0.001025665,0.0005653358,0.01380444,0.00154916,0.4466125,0.04041974,1.208692e-13,7.651555e-14,11.76286,1000000000.0,-14.7394,4.042232,-5.622122337037894
0.0004603808860851723,5.714285714285715,0.7819299,0.408678,0.1519184,0.001027631,1.0,0.001027631,0.000567458,0.01336906,0.001507286,0.4378072,0.04217878,1.2196240000000001e-13,7.643397e-14,11.57379,1000000000.0,-14.5049,4.189793,-5.493419328279749
0.0004603808860851723,17.142857142857146,0.7811213,0.4003558,0.1524811,0.001029734,1.0,0.001029734,0.0005698352,0.01296216,0.001468496,0.4290166,0.04393573,1.230299e-13,7.635500000000001e-14,11.38956,1000000000.0,-14.2754,4.336942,-5.361195016638163
0.0004603808860851723,28.57142857142857,0.7803225,0.3921095,0.153037,0.001031812,1.0,0.001031812,0.0005723689,0.01258057,0.001432346,0.4202261,0.04568928,1.240663e-13,7.627871e-14,11.20992,1000000000.0,-14.0518,4.483506,-5.226258925862311
0.0004603808860851723,40.0,0.7794258,0.3839315,0.1536611,0.001034145,1.0,0.001034145,0.0005737284,0.01219608,0.001395689,0.4114611,0.04743385,1.250255e-13,7.620822e-14,11.02187,1000000000.0,-13.8197,4.635367,-5.089290011190428
0.0004603808860851723,51.42857142857143,0.7785876,0.3758213,0.1542444,0.001036325,1.0,0.001036325,0.0005759093,0.01184897,0.001363009,0.4026849,0.04917491,1.259781e-13,7.613865e-14,10.84565,1000000000.0,-13.6032,4.782972,-4.950822679713255
0.0004603808860851723,62.85714285714286,0.7777434,0.3677744,0.154832,0.001038521,1.0,0.001038521,0.0005781084,0.01152123,0.001332312,0.3939126,0.05090862,1.268969e-13,7.607185e-14,10.67339,1000000000.0,-13.3935,4.929777,-4.811300687860751
