Iteration No,Io,gain_db,gain_fo,gain_lower,gain_upper,freq_lower,freq_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
318,0.0003179001,9.321977,11.02581,6.321977,6.537905,1000000.0,2000000000.0,-3.5798880781842968,-3.42696,-67.6353,-86.3318,-7.420149999999999e-07,2.48030125222349,6.239294,0.001328208,0.007161841,0.0457953,0.4983698,0.408834,0.2174361,
319,0.0003168949,9.336214,10.99026,6.336214,6.485715,1000000.0,2000000000.0,-3.6274726545843166,-3.43186,-67.6671,-86.3659,-7.37295e-07,2.480482829442377,6.244842,0.001323776,0.007141223,0.04578362,0.4974484,0.4084282,0.2169308,
320,0.0003159376,9.348816,10.96144,6.348816,6.443895,1000000.0,2000000000.0,-3.6667007766222213,-3.43452,-67.6918,-86.3909,-7.33904e-07,2.4803684334901295,6.250119,0.001319552,0.007121467,0.04576726,0.4965688,0.4080785,0.2164836,
321,0.0003149751,9.429200999999999,10.95276,6.484042,6.429201,1000000.0,2000000000.0,-3.660871339788052,-3.38931,-67.7315,-86.4368,-7.34006e-07,2.4816290540086747,6.291259,0.001315373,0.007100852,0.04576642,0.4959255,0.4079099,0.2160567,
322,0.0003466296,7.440496,11.70256,4.440496,7.560807,1000000.0,2000000000.0,-2.8644565544007037,-3.85285,-66.7446,-85.603,-8.227819999999999e-07,2.5496303666166606,5.729667,0.001447837,0.007761418,0.04605792,0.5134191,0.4329137,0.2258181,
323,0.0003547652,7.905624,11.71906,4.905624,7.651106,1000000.0,2000000000.0,-2.446757152616428,-3.68465,-66.8368,-85.2681,-8.10073e-07,2.4111086630487084,5.8241,0.001495661,0.007926939,0.04618783,0.5258889,0.4037215,0.2315653,
324,0.0003488928,8.211936999999999,11.65884,5.211937,7.512802,1000000.0,2000000000.0,-2.6381692475548064,-3.62044,-66.9604,-85.5899,-8.0434e-07,2.467167775944264,5.897384,0.001463024,0.007808304,0.04609673,0.5176999,0.4140899,0.2272985,
325,0.0003452683,8.506675999999999,11.71147,5.506676,7.581682,1000000.0,2000000000.0,-2.5847982698113086,-3.51909,-66.9394,-85.6054,-8.227359999999999e-07,2.47868264061926,5.974672,0.001447358,0.007721293,0.04613416,0.5157018,0.4141632,0.2250619,
326,0.0003426108,8.757371,11.66062,5.757371,7.495297,1000000.0,2000000000.0,-2.6450301795240847,-3.45603,-67.0394,-85.7153,-8.158129999999999e-07,2.4799778014144622,6.041711,0.001435189,0.00766686,0.04610684,0.5130974,0.4130512,0.2234448,
327,0.0003397391,8.838083000000001,11.72048,5.838083,7.57885,1000000.0,2000000000.0,-2.610696768923603,-3.42403,-66.959,-85.6622,-8.35574e-07,2.4891834490970006,6.06582,0.001423162,0.00759578,0.04615094,0.5119316,0.4130316,0.2217465,
328,0.0003376311,8.91425,11.6792,5.91425,7.511067,1000000.0,2000000000.0,-2.68136419730957,-3.41299,-67.0051,-85.7082,-8.30505e-07,2.4879446827500438,6.089214,0.001413675,0.007552797,0.0461215,0.5099692,0.4117904,0.2205908,
329,0.0003349357,8.975935,11.62141,5.975935,7.420638,1000000.0,2000000000.0,-2.762522885114066,-3.40346,-67.0661,-85.7759,-8.242129999999999e-07,2.4917329103638517,6.117981,0.001404226,0.007497452,0.04609373,0.5080224,0.4110321,0.2195311,
330,0.0003418765,9.11068,11.64499,6.11068,7.505388,1000000.0,2000000000.0,-2.4912603352602503,-3.33749,-67.1047,-85.5483,-8.163529999999999e-07,2.41081465561689,6.147698,0.001440513,0.00764167,0.04617636,0.5168541,0.3955961,0.224069,
331,0.0003360718,9.189994,11.59827,6.189994,7.387476,1000000.0,2000000000.0,-2.7193431684664517,-3.33329,-67.1697,-85.8727,-8.157429999999999e-07,2.489355002076023,6.17444,0.001409164,0.007525621,0.04607266,0.5083903,0.4113384,0.2201862,
332,0.0003434801,9.150398,11.62765,6.150398,7.482268,1000000.0,2000000000.0,-2.4740692678349916,-3.3236,-67.1563,-85.5897,-8.086859999999999e-07,2.407720653088649,6.156922,0.001447503,0.007679737,0.04615891,0.5174433,0.3958122,0.224823,
333,0.0003375262,9.09424,11.5749,6.09424,7.353499,1000000.0,2000000000.0,-2.7477701289790346,-3.36806,-67.1881,-85.8917,-8.072169999999999e-07,2.4890380967985415,6.146338,0.001415297,0.007560796,0.04606001,0.5087185,0.4119783,0.2207637,
334,0.0003359242,9.235536,11.5527,6.235536,7.317086,1000000.0,2000000000.0,-2.7634422778258596,-3.32683,-67.2378,-85.9385,-8.05519e-07,2.4874718755056824,6.190046,0.001408514,0.007526347,0.04605086,0.5075498,0.410723,0.2199127,
335,0.0003343906,9.347921,11.5241,6.347921,7.270259,1000000.0,2000000000.0,-2.7987027462518057,-3.2981,-67.2883,-85.9947,-8.0226e-07,2.4885321937672784,6.224259,0.001401593,0.007495043,0.04603134,0.5060851,0.4102596,0.2190755,
336,0.0003329877,9.439060999999999,11.48533,6.439061,7.208676,1000000.0,2000000000.0,-2.8475695071539064,-3.27934,-67.3451,-86.0585,-7.967660000000001e-07,2.4901195148341078,6.251995,0.001395198,0.007466527,0.04601265,0.5047182,0.4099994,0.2183183,
337,0.0003317215,9.513435999999999,11.46015,6.513436,7.168035,1000000.0,2000000000.0,-2.88236476180451,-3.26157,-67.3837,-86.1033,-7.938959999999999e-07,2.4914748671423133,6.275682,0.001389436,0.007440877,0.04599534,0.5034932,0.4097725,0.217655,
338,0.00033057,9.452321999999999,11.42395,6.452322,7.111953,1000000.0,2000000000.0,-2.959357715145636,-3.2933,-67.3932,-86.1183,-7.889129999999999e-07,2.4926316639983983,6.259218,0.001384205,0.007417632,0.04597916,0.5023901,0.4095736,0.217073,
339,0.0003294635,9.530515000000001,11.39973,6.530515,7.074234,1000000.0,2000000000.0,-2.9857217345194087,-3.27342,-67.4321,-86.1577,-7.86065e-07,2.492168301194186,6.283827,0.001379356,0.007395215,0.04596423,0.5014859,0.4090796,0.2166072,
340,0.0003284093,9.59326,11.36473,6.59326,7.020529,1000000.0,2000000000.0,-3.027350325880249,-3.26187,-67.479,-86.2089,-7.81011e-07,2.492969563171845,6.303328,0.001374617,0.007373971,0.04594919,0.5005649,0.4089176,0.2161557,
341,0.0003274468,9.521934,11.3427,6.521934,6.986598,1000000.0,2000000000.0,-3.0867270638356246,-3.29209,-67.4718,-86.2055,-7.78671e-07,2.4937015683724355,6.284214,0.001370285,0.007354656,0.04593507,0.4997263,0.4087897,0.2157575,
342,0.0003265024,9.592027999999999,11.30829,6.592028,6.934962,1000000.0,2000000000.0,-3.1209228462785035,-3.27752,-67.5203,-86.2535,-7.73642e-07,2.493014544616689,6.305677,0.001366194,0.007335617,0.04592184,0.4990442,0.4083899,0.2154493,
343,0.0003256059,9.647279000000001,11.28095,6.647279,6.894183,1000000.0,2000000000.0,-3.1502300056563826,-3.26502,-67.558,-86.2921,-7.700999999999999e-07,2.4931442088993365,6.323128,0.00136218,0.007317487,0.04590307,0.4982982,0.4082825,0.2151438,
344,0.0003247632,9.570028,11.26061,6.570028,6.863363,1000000.0,2000000000.0,-3.206452771541599,-3.29636,-67.5483,-86.2865,-7.679519999999999e-07,2.494006512137652,6.30206,0.001358379,0.007300672,0.04589022,0.4976094,0.4082958,0.2148568,
345,0.0003239364,9.635576,11.22775,6.635576,6.814808,1000000.0,2000000000.0,-3.2368016196480056,-3.28245,-67.5946,-86.3321,-7.631459999999999e-07,2.4932269838771965,6.322079,0.001354831,0.007284071,0.0458784,0.4970765,0.4079737,0.2146521,
346,0.0003231486,9.687733,11.20831,6.687733,6.785504,1000000.0,2000000000.0,-3.2578262491005106,-3.2689,-67.624,-86.3638,-7.60903e-07,2.4935314469454664,6.338906,0.00135134,0.007268349,0.04586652,0.4965068,0.4079179,0.2144396,
347,0.0003224203,9.607327999999999,11.1773,6.607328,6.739974,1000000.0,2000000000.0,-3.3216915467213113,-3.30429,-67.6253,-86.368,-7.56545e-07,2.4940193129209307,6.316081,0.001348088,0.007253893,0.04585515,0.4959612,0.4079304,0.2142435,
348,0.0003217017,9.670221999999999,11.15826,6.670222,6.712003,1000000.0,2000000000.0,-3.336302844907273,-3.28689,-67.6571,-86.398,-7.542929999999999e-07,2.4929228286475755,6.335904,0.001345052,0.007239519,0.04584476,0.4955597,0.407605,0.2141202,
349,0.0003242244,8.959487,11.22625,5.959487,6.804274,1000000.0,2000000000.0,-3.47778841283197,-3.487,-67.448,-86.4063,-7.65766e-07,2.5725203606732965,6.128615,0.001348403,0.007298904,0.04581415,0.4954095,0.430719,0.2161194,
350,0.0003257021,9.0916,11.21573,6.0916,6.803363,1000000.0,2000000000.0,-3.3643399105158664,-3.45966,-67.4724,-86.2467,-7.591479999999999e-07,2.5054734409016284,6.161677,0.001361608,0.007327499,0.04585155,0.4998213,0.4148308,0.2178097,
