Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,L,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Cload,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
56,Rd,-2.068324642277226e-05,0.024584504150732097,-0.5470697431436344,-0.027322587434182123,0.03423328873308135,-1.93335385544047e-06,-1.6123464939129227e-05,-3.4581034122840488e-06,0.0,-3.4296608798233266e-05,0.0,-2.3430413345969453e-05,-6.45348996671952e-06,0.0,Ibias,0.008373267593440165,0.02659393311215173,-0.578939875353592,-0.026889542762534396,0.034597043054823695,0.0012240278076433558,0.00569224122414615,0.002572700860734643,0.0015278413638972687,-0.0014111442286720976,0.0,0.0057263930217534825,0.006925401420520707,0.0,L,-0.0007485365372010743,0.0292671544194688,-0.5662205493912138,-0.026507743576071822,0.03483817696081142,-6.530439689769366e-05,-0.0016992157744083023,0.0037433329046992455,0.002019780149580416,-0.0038714129264798194,0.0,-0.001383733268174555,-0.02255790528320337,0.0,W1,0.0007337627897562179,0.0269443676589732,-0.5188357667137627,-0.028141964925330862,0.033995616303767025,6.401549432746212e-05,0.003524457815586407,-0.003265602322206187,-0.0016807706863525816,-0.00012634049907710645,0.0,0.0005134607724671388,0.003259819119432037,0.0,W2,0.0010459813190887052,0.02780133897829517,-0.5412722255052771,-0.026481113762428978,0.03399602933442813,9.12972653998784e-05,0.0008147285548867274,0.00017828444258191476,0.0,0.0017171755071794974,0.0,0.0038030908062405243,0.00032509455707271234,0.0,Cload,0.0,0.028912305173586686,-0.5459832180722611,-0.0270997802558662,0.03540235511581864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.027226405833558683,-0.521139046136759,-0.025566319495406692,0.033275886683854075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0018605072615431066,0.029195544243048044,-0.5379115466173999,-0.026721243337830408,0.035271546920996724,-0.0017404481041638246,-0.001450124693612928,-0.0003169928127803809,0.0,-0.003056208917352808,0.0,-0.0011782150711114202,-0.000576511770359111,0.0,Rbias3,0.0021067363856224004,0.028138518820272605,-0.5480702401193288,-0.027027364238349838,0.03496999841839614,-0.006215947462612561,0.0016406448201395326,0.00035900236534271255,0.0,0.0034583879538584816,0.0,0.001332186358813277,0.0006552981270358719,0.0,
57,Rd,-1.4887497310658015e-06,-0.0008770856156168123,1.5295008456193912e-07,-0.0003950508847332838,-0.0003473717081616412,0.0,-1.1152023547881688e-06,-2.623834493157915e-07,0.0,-2.301268228987133e-06,0.0,-1.4002331108303345e-06,-4.13192791483505e-07,0.0,Ibias,0.008414626157928203,-0.0001502105234190485,-0.0024386042647689117,2.529104851974328e-05,0.00015729586626437567,0.00010197610335170423,0.005853557760372584,0.002536854379284699,0.0015221926781363326,-0.0014977968644234137,0.0,0.005872017573485606,0.00711734912859183,0.0,L,0.0003553858286337756,0.00042535648752257607,-0.00017889791717804382,-0.00041339456756445266,0.0003321610045339195,2.977404477403171e-06,-0.0006536479802430442,0.003929979303193577,0.0021963691857753414,-0.004743242572410299,0.0,-0.00044527412923706295,-0.021205054050265536,0.0,W1,0.0006335693497906154,-0.00048244073636853293,0.004798466476700703,-0.001297151368326154,-0.00047138714924820297,4.4661067161047565e-06,0.00328775594242545,-0.003251849278550432,-0.0016943280305744208,-0.00010684459634272876,0.0,0.00041754951364301703,0.0030767368223261577,0.0,W2,0.0010351064200842602,-0.0010872417745007102,-0.0033059764118572865,0.0009701615872263544,-0.0012303431479700894,7.443511193507927e-06,0.0008210677337667079,0.000171992350997644,0.0,0.0016937334164858037,0.0,0.003521586273682879,0.0003254926213578907,0.0,Cload,0.0,-0.0,5.163434997538732e-07,1.9804357708857936e-09,4.272695498287648e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.001729206126172133,-0.00021041187880753087,0.002024020130934539,-0.0018108600358600006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0016106145303674887,-0.0004995075151190181,-5.791287316936977e-05,0.0007130565191646418,-0.0005832728882641205,-0.0015050779633362125,-0.0012784400995540365,-0.0002677623099818862,0.0,-0.002636595885135237,0.0,-0.0010711783297683544,-0.0005052314855799978,0.0,Rbias3,0.002384764390467518,-0.0003690651424349012,-6.837253868166728e-05,0.00016272456287510346,-0.0002972127030340566,-0.006046364142522386,0.0018912437935504137,0.00039619900840057344,0.0,0.003901635905833379,0.0,0.0015831035550798484,0.000750977898214191,0.0,
58,Rd,-1.4487567493566093e-06,-0.0010592753442354751,-2.7061150594036408e-06,-0.00016772574413860588,-0.00045102643687967544,0.0,-1.1882871329254225e-06,-3.825568364448013e-07,0.0,-2.507462050243564e-06,0.0,-1.5224102595931845e-06,-6.291279971835755e-07,0.0,Ibias,0.008482884698210421,-0.00048721359526864504,0.006045193030737017,0.00039156979692816986,-0.00019801622396878972,0.00010900165462933038,0.00602474779595842,0.0025446405572476754,0.0014749851381676885,-0.001337731003859313,0.0,0.006412899483623879,0.00704864522528548,0.0,L,0.00012376521944832178,0.00016507061414934408,0.015321470233614333,0.000645204165664375,7.902891962455644e-05,7.841845656747211e-07,-0.0007343614481627986,0.002678407931066428,0.001571142776321798,-0.004401222763868747,0.0,0.00023419744493894496,-0.021133982243910946,0.0,W1,0.0007365893244427165,-0.0005673001400423617,0.006614027274795231,-0.0010526955740633292,-0.0005564647707614084,5.489291959723048e-06,0.00330119368723781,-0.003991853069610559,-0.001876412847828859,-0.00011659698534111044,0.0,0.0005579633601523187,0.0037910204560967194,0.0,W2,0.001170181523011699,-0.0009629057424421311,-0.014119713790094255,0.0010494102363148375,-0.0010979134848030862,9.410214788096654e-06,0.0009239592618201932,0.00021703724522360542,0.0,0.001900969666918175,0.0,0.0032957644770432865,0.00042759732872245273,0.0,Cload,0.0,-0.0,-6.1171820968280974e-06,4.3308274795413483e-07,1.859062095116715e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.00189770247106309,-0.0036300608782983993,0.001788491555919001,-0.002057933708057635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0016501339375614955,-0.0004919441955128349,-0.0031264335658441685,0.0005535821186024107,-0.0005989966776108747,-0.00159581559115758,-0.0013038150486530834,-0.0003061729881209071,0.0,-0.0026820440956007983,0.0,-0.00121082362648778,-0.0006019706385964216,0.0,Rbias3,0.002351953100018531,-0.0004900796441997632,0.0022524934919517796,0.0002963104468539004,-0.00043806204641755526,-0.006067235984661367,0.0018566326292819826,0.00043611479357485744,0.0,0.003820118433701355,0.0,0.0017236221489379173,0.0008603325360884293,0.0,
59,Rd,-1.7461237025097225e-06,-0.0012679499090782215,2.060701006651408e-05,-0.0007002006393975022,-0.0005792957083845072,0.0,-1.4679234864155622e-06,-3.926850112273502e-07,0.0,-2.7196256343764577e-06,0.0,-1.8363550555813124e-06,-9.743046630556632e-07,0.0,Ibias,0.008426016932743521,-0.0008721582622674233,0.05302326279023703,-0.00017285584421248388,-0.0006534804857137844,0.00012135750841398228,0.006073044117339413,0.002483994486178756,0.0014636659129486803,-0.0012328969542913107,0.0,0.0065918260163766495,0.0069984303951878095,0.0,L,-0.0007587877555598541,-5.3167604936612055e-05,0.08217672432197307,3.867822293043369e-05,-0.00017266286387036077,-6.6497264885420736e-06,-0.0012126271267611686,0.0026762792466886462,0.0016956804084244789,-0.004389173593402138,0.0,-7.529055727870936e-05,-0.022186865788558278,0.0,W1,0.0008307668548469406,-0.0006761562082331057,0.023330610028245418,-0.00031864886811969943,-0.0006706023561425916,6.649726488397881e-06,0.00325634360076488,-0.0037264498617814745,-0.0018099598886428961,-0.00012177879229884552,0.0,0.0006512174115840452,0.003655591096024638,0.0,W2,0.0010740600907130024,-0.0007358082232894518,-0.08106019287386124,0.0006604455639949541,-0.0008595583791422119,9.143373921547085e-06,0.0008521295838816081,0.0001951644505923455,0.0,0.0016665261526754998,0.0,0.002944824876000127,0.0004286940517726169,0.0,Cload,0.0,-0.0,1.960580203760017e-05,-6.01469370281724e-13,6.1309190240899126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0017231081370039003,-0.03597860149202491,0.001499314052769096,-0.001942329423682563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0017259462729378105,-0.0003509497718212272,-0.026689063371964868,0.0003321837366597242,-0.00046543380199964027,-0.00164746973751038,-0.0013700619206824208,-0.0003137553239906347,0.0,-0.002679435611201165,0.0,-0.0013150597641752586,-0.0006878590921623248,0.0,Rbias3,0.0023974278433780945,-0.0005743513624747093,0.013993242072859461,0.0004983656014769938,-0.0005501211510256111,-0.006128554174906178,0.001901572549732975,0.00043574946748628816,0.0,0.0037192391454452054,0.0,0.0018244187477159896,0.0009567671791835136,0.0,
60,Rd,-2.126077832783307e-06,-0.0014874398716540971,-0.001247002430071503,0.00012179830976424179,-0.0007091742687155081,0.0,-1.6730254646403365e-06,-3.961685744572043e-07,0.0,-3.5565176593816213e-06,0.0,-2.072651835770002e-06,-9.239940938943906e-07,0.0,Ibias,0.00844938765414954,-0.0011981065424007122,-0.30284608762948634,0.000807196244590568,-0.001062138367928631,0.00014022771569926278,0.006077989978131397,0.002482524343898608,0.0014648754484199167,-0.0012023993453636756,0.0,0.006646372641659082,0.007025127095387545,0.0,L,-0.0009760468984421898,2.8327806280978745e-05,-0.30322490936989316,0.0009214966839155909,-7.114688646894759e-05,-9.701288507443246e-06,-0.0014500669377488546,0.0029004821899775313,0.0017166199436151636,-0.004142157567365627,0.0,-0.0002827097103945789,-0.022453056480063,0.0,W1,0.0008233236407808126,-0.0008079831959728051,0.2670147746912937,-0.00035302694605018686,-0.0008106313896367936,8.81935318858477e-06,0.003257603649783157,-0.0035319748977026334,-0.0017461057653949503,-0.00011766145923336113,0.0,0.0006489472897694304,0.0034853057219258288,0.0,W2,0.0009850827292319391,-0.000533905079439394,0.020430275676085265,0.0003970570864396502,-0.0006191637182518929,9.701288507443246e-06,0.0007825297773436954,0.00017378594800628394,0.0,0.0015565692289499454,0.0,0.0028281334298636738,0.0003760655961887198,0.0,Cload,0.0,-0.0,-1.8561598626308653e-05,-8.66124675789462e-08,1.2251446489449199e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0012048416601141505,0.27433089474765526,0.0017973201311712015,-0.00136980893954752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0016858025483169252,-0.00012262512405004946,0.12137578951218608,0.00011652626163448669,-0.0002012692274942623,-0.001643045499043134,-0.001339758792111311,-0.0002976546556278446,0.0,-0.0026650172328099094,0.0,-0.0012889821766450724,-0.0006430998893055402,0.0,Rbias3,0.002314590067389541,-0.0005634688511069022,0.005464383157539928,0.0003975256121019974,-0.0005560698657673597,-0.006235282704366456,0.0018379857754913611,0.00040844980029140126,0.0,0.0036563965303799345,0.0,0.0017679720158839468,0.0008842623477950709,0.0,
61,Rd,-2.718705896183695e-06,0.00021268758965555965,-0.010147332298161693,-0.004458963610373244,0.0013418455655916316,0.0,-2.104139895309613e-06,-5.36502057456199e-07,0.0,-4.367356398535635e-06,0.0,-2.8246555520288516e-06,-1.6740043858951617e-06,0.0,Ibias,0.008412475661584923,0.0005342403058665524,-0.028298106745131262,-0.00467566879059939,0.0008979848568435587,0.00016165520146395093,0.006084471197080187,0.002449534269270156,0.0014624422661040192,-0.00118588284071494,0.0,0.006575986435627303,0.0070140783768853,0.0,L,-0.0013384029202099777,0.0020872829006530584,-0.03417266860530402,-0.0038721878281416963,0.0022349980000429836,-1.5703648142279222e-05,-0.001654555337626749,0.003019970081962788,0.0018041530464925543,-0.003985940606282264,0.0,-0.0006519305014215297,-0.022958133150308885,0.0,W1,0.000846956848539958,0.0010026420704114338,-0.0021921446153680404,-0.00494391992910703,0.0012502920996859462,1.0161184091959338e-05,0.003230856710578038,-0.003342676069580487,-0.00169632320198727,-0.00011966556531648229,0.0,0.0006626641925194436,0.0033505197783618495,0.0,W2,0.0009704180809934942,0.0014316271326695646,-0.019962083905794493,-0.0034895418314043304,0.0016085501399598376,1.1084928100319278e-05,0.0007733215100710088,0.00016725451644198456,0.0,0.0015111053138498528,0.0,0.002860434522412806,0.0003774879890185082,0.0,Cload,0.0,0.0019035011325171914,-0.010416984075116155,-0.004646928334167534,0.0021484946476327807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0009704919761962674,-0.0013353209039454073,-0.0023444032417539447,0.0010952052902338325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0016540926518976713,0.0018963689878232213,-0.007214999952190362,-0.0037714377784194464,0.002081295869704315,-0.0015962296464554304,-0.0013187947286285489,-0.0002851508435890643,0.0,-0.0025770314321552365,0.0,-0.0012532055132757228,-0.0006428176841823808,0.0,Rbias3,0.0022739575961842062,0.0013504687431350445,-0.006596660617182295,-0.004305886600914845,0.0016050791803470554,-0.006351663801520604,0.001811664449805087,0.0003919147530422061,0.0,0.003540470253644398,0.0,0.0017209684727010923,0.0008855483201366121,0.0,
62,Rd,-2.2660144031765672e-06,-0.001482931024269984,0.0007701789945021661,0.00020612153957968557,-0.0006901465179355372,-7.658645001846202e-07,-1.8901794614629756e-06,-3.909504356697849e-07,0.0,-3.5601948850056927e-06,0.0,-2.3393862471217802e-06,-8.826405781070096e-07,0.0,Ibias,0.008386344997206568,-0.0010848302612149344,0.15032561099687547,0.0007462224561505447,-0.0008977867273254145,0.00012330418453038815,0.005984975297022258,0.002491787760306166,0.00147371529828709,-0.0012457715268666342,0.0,0.006383972396943618,0.006933141741485237,0.0,L,-0.0009409189037023813,-3.713966498433343e-06,0.1600310419154616,0.0008828401666559483,-0.00013133293462253565,-8.424509502030822e-06,-0.0014206366457986729,0.00279698973377179,0.0017796318172868097,-0.004200436598565975,0.0,-0.0005004159854090517,-0.02256029317789439,0.0,W1,0.0008453976811698759,-0.0007970902607901254,-0.10668045613330836,-0.0002891278336399057,-0.0007891925852195586,6.892780501661582e-06,0.003324158550476998,-0.0036475675650316673,-0.0017884918291002768,-0.0001260902355128279,0.0,0.0006446072468230714,0.0036311833385704014,0.0,W2,0.0010965766623174797,-0.0006428910646366228,-0.03476924992241791,0.0013529908988733801,-0.0007502284242271143,9.190374002215443e-06,0.0008650350711680345,0.0001992544053924202,0.0,0.0016857522780797576,0.0,0.0031579587621498855,0.000436024445613452,0.0,Cload,0.0,-0.0,2.2077703589070301e-07,2.9922267042395512e-12,6.553513244622367e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0013488771993980114,-0.14894619045876115,0.0027434785050521344,-0.0015532706527114906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0014805789492492256,-0.0002122981565666382,-0.06353771242259845,0.001045167049415372,-0.00030851591767148447,-0.0013984685773454865,-0.0011685756552668016,-0.00026897389975799287,0.0,-0.0022773379948151087,0.0,-0.0010901539911631305,-0.0005878386250577862,0.0,Rbias3,0.0022529412431178722,-0.0005553491581759385,-0.002393109232909282,0.00040283065807717865,-0.0005416366134839186,-0.006200438993531486,0.001776768693735898,0.0004091947893604777,0.0,0.0034625862086358227,0.0,0.0016567108059228454,0.0008958801868373483,0.0,
63,Rd,-2.851564201764634e-06,0.01900368757053317,-0.8127500857819381,-0.03830350314614255,0.023034871920193916,0.0,-2.3147509822432354e-06,-5.282549020958954e-07,0.0,-4.3807912234283036e-06,0.0,-2.8970750357294486e-06,-8.174429241486171e-07,0.0,Ibias,0.008379321406930141,0.01945710546215879,-0.8463725319825715,-0.03861052644435068,0.022770115655568274,0.00014118719175466448,0.005995406326355193,0.002473421514924213,0.0014726092938284014,-0.0012272056480664552,0.0,0.00636757779032758,0.006946629968929049,0.0,L,-0.0012103305834219775,0.020776170487780504,-0.8433416601856892,-0.03791307324750294,0.02375453108533179,-1.2835199250348139e-05,-0.001616601957635245,0.0029784332012432156,0.001835067263930053,-0.0040244868706226485,0.0,-0.0007760298329198365,-0.02290965539058654,0.0,W1,0.0008497661321303696,0.01981670981099137,-0.7851503031507763,-0.03953086736529538,0.02295209656112305,8.021999531606745e-06,0.0033026464447336408,-0.003451485465990732,-0.0017305882588871033,-0.00012499857624288013,0.0,0.0006470134246595754,0.003469227769844114,0.0,W2,0.001044623019252098,0.02008850624088125,-0.8074929317337467,-0.037490343501397225,0.023104729144282,1.0428599391047022e-05,0.000826366100612606,0.00018449302452610962,0.0,0.0016100868009973962,0.0,0.0031226606119086424,0.00040953890496987484,0.0,Cload,0.0,0.02069830087348886,-0.8127211306335019,-0.03862324771593155,0.023820415321188716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.019464753316340157,-0.7809309367028028,-0.03635419377099374,0.0223914407673977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0014536640619739194,0.02054355727155587,-0.7991685210551931,-0.03776989649508418,0.023571452645661316,-0.001380586119373782,-0.0011507331621491384,-0.0002568639461011511,0.0,-0.002242088948169055,0.0,-0.0010651579214914987,-0.0005697577180917038,0.0,Rbias3,0.002198555999572341,0.02013318085054764,-0.812138424264483,-0.0382701558575151,0.02327060425610324,-0.006305291631770957,0.0017388811942986048,0.00038826735297542046,0.0,0.003388395984975639,0.0,0.0016092286132127968,0.0008624022849165245,0.0,
64,Rd,0.0,-0.0003920154400411397,5.547404585532234e-06,0.0007591335768159983,-0.0001884284960690336,0.0,-4.521846395586067e-07,-1.3550429270467166e-07,0.0,-3.768260992879327e-07,0.0,-8.401186920275721e-07,0.0,0.0,Ibias,0.00868528118958555,-0.0002397067484338454,0.006183354832593261,0.00046060223989129764,-0.00024207982136696088,1.369798024949367e-05,0.006265922551623703,0.0025821698031394487,0.0014522392101152576,-0.001524638397675257,0.0,0.0067629554703487645,0.0075827310302262136,0.0,L,0.0022617688556574645,0.0002158253955436146,0.016592205528522957,0.00035691383588310193,0.00021406186925898324,2.0045824755271775e-06,0.0007953927811435364,0.0032671440031220556,0.0017740324618753048,-0.005685929011992246,0.0,0.001413919758583462,-0.01918563053975316,0.0,W1,0.0002833684892760391,-0.0003224449105796472,0.005036523640607066,-0.00015275127347465217,-0.00034261090121309214,3.34097079196573e-07,0.0026484454344274265,-0.001787030613129836,-0.0014470885559331108,-5.0117871203830785e-05,0.0,0.00022095121598776686,0.0026001457716189383,0.0,W2,0.000794615554784514,-0.0005751944444506654,-0.012960519899625687,0.0018981097933178626,-0.000632067314137017,6.681941585090592e-07,0.0006506936964557343,0.00013794337004594304,0.0,0.0014549255693088719,0.0,0.0024203819515620155,0.00020925167163547066,0.0,Cload,0.0,-0.0,-0.0,-2.0798287410784365e-08,-7.300464350122711e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0013165921666785825,-0.000511025599421741,0.003329111333359051,-0.0014041480481637135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0008390074852192463,-0.00016251246006585487,-0.0010962690909737817,0.0010988361731268982,-0.0001746640184044487,-0.0008449315134397476,-0.000687772836906894,-0.00014580261902695112,0.0,-0.0015366968328520525,0.0,-0.0006334494937444989,-0.00022052448896270883,0.0,Rbias3,0.002055346379135346,-0.00033479341215578796,0.0023886997979771212,0.0006521731597148616,-0.0003537059004162485,-0.0039172882542826,0.001683483413415217,0.0003569183071719671,0.0,0.0037629854273811495,0.0,0.0015483387492984232,0.0005432088849526033,0.0,
65,Rd,0.0,-0.00045417146820239044,1.1875770224832305e-06,9.661112550133482e-05,-0.0002212206933902701,0.0,-4.1918000011315987e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibias,0.008651087243305086,-0.0003733783142362602,0.017793769524386056,-3.767486361300058e-05,-0.0003833529955824968,1.4963850122048677e-05,0.006294406881258822,0.002547277197330421,0.0014461504868928403,-0.0014047443970505711,0.0,0.006917515484416431,0.007458304571503564,0.0,L,0.0014476880963896724,5.204528293564417e-05,0.03673356548072289,-9.045742389515027e-05,4.086892024094703e-05,1.3919860578593775e-06,0.0003315713800663312,0.002980333231620468,0.0016982656791374507,-0.005580653352994526,0.0,0.0013895978241823038,-0.019942893793095263,0.0,W1,0.0003778967503627947,-0.00035958908348525886,0.007795906340313734,-0.000649859824566751,-0.00038410673803650805,3.479965144044766e-07,0.0026877821605375417,-0.0017988169708797763,-0.001444178911586863,-6.160531267022496e-05,0.0,0.00030321268312745144,0.0026682827262811434,0.0,W2,0.000781902730750502,-0.0005465571875440524,-0.028061669108104547,0.0008491381203549794,-0.0006065467755289503,6.959930289296888e-07,0.0006371536001273507,0.00013764319991929516,0.0,0.0013739417407153591,0.0,0.0023152345327249455,0.00024353242963087734,0.0,Cload,0.0,-0.0,-0.0,-9.319293610595944e-09,-2.4743111884486504e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.001408792758930175,-0.003313492508181009,0.002166779893973784,-0.0015176645658650973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0008533595708192106,-0.00017216097580735382,-0.0030262494469283302,0.0002698656142174013,-0.00018775129372300496,-0.0008543314430163242,-0.0006966771601393291,-0.00015034041365107116,0.0,-0.001501092240703438,0.0,-0.0006666107983330567,-0.0002656717414154822,0.0,Rbias3,0.002083241721999917,-0.00038764825553006075,0.005450217826414898,0.0005982058282600817,-0.0004131859185078087,-0.004114362790542304,0.001697679000339452,0.0003668684307959072,0.0,0.003661218058809338,0.0,0.0016242448251956537,0.0006503009789870752,0.0,
66,Rd,0.0,-0.0005265015495746988,-1.192789555416152e-05,0.00018419950190864528,-0.00026064910343743695,0.0,0.0,0.0,0.0,-3.421461046080086e-07,0.0,0.0,0.0,0.0,Ibias,0.008614623846182388,-0.0005580503123159201,0.133010809937887,0.0006737750778067979,-0.000584146773340869,1.711801780634217e-05,0.006295463756831799,0.002522859005775795,0.0014431497831322207,-0.001316578210493821,0.0,0.006986109969589795,0.007348344920109075,0.0,L,0.0007711574492735315,-9.938841142207031e-05,0.21327149746852592,0.0005797810043957252,-0.0001191748768485893,1.0926394343801588e-06,-7.98260948033656e-05,0.002747268233719439,0.0016309569466904275,-0.005396328361722339,0.0,0.0011789708075224004,-0.020543037720767886,0.0,W1,0.0004594129485033214,-0.0004126956342706859,0.03520756498390038,-0.00043097396739266854,-0.0004430391790719073,7.284262896288931e-07,0.002744937887971114,-0.0018222512486790762,-0.0014441382418876817,-7.082424365176855e-05,0.0,0.0003743422247669296,0.0027291749352671246,0.0,W2,0.0007724195727585194,-0.00047757302395629047,-0.1796023038137556,0.0010916283703803664,-0.000534151773395219,1.0926394343801588e-06,0.0006266541258713154,0.00013797409469266,0.0,0.0013107617267156747,0.0,0.0022640107246975423,0.00026807135237401244,0.0,Cload,0.0,-0.0,-3.2806065928360584e-07,-4.4738566838453425e-08,-7.395425429514361e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0013728071835285092,-0.05206582901537253,0.001734361865512099,-0.001499761399553299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.00085571972276195,-0.00015717683895250157,-0.025724839664485348,0.0006785949519875798,-0.00017416292781998713,-0.0008493450537123439,-0.0006941399548115475,-0.00015273785968900633,0.0,-0.001453094506228428,0.0,-0.0006796176183960812,-0.0002962893894659044,0.0,Rbias3,0.002101435602357803,-0.00042943105596482276,0.03188323505318142,0.0005371695508806083,-0.0004620409584041981,-0.004339235407345095,0.0017041135890621527,0.00037513384695127993,0.0,0.0035658467021221036,0.0,0.001667963971978259,0.0007302950686526032,0.0,
67,Rd,0.0,-0.0005953608932201219,2.998389931423669e-06,-0.00010858501888747061,-0.00029970360273528205,0.0,-3.5211416379185575e-07,0.0,0.0,-3.344137125770174e-07,0.0,0.0,0.0,0.0,Ibias,0.008662817418127026,-0.0007489975559543376,-0.08434793722418833,2.624633201864787e-05,-0.0007947953096688989,1.9382327042135504e-05,0.006286294167440209,0.002544214746811327,0.001447403921135356,-0.0012948498950608983,0.0,0.007022512372222583,0.007362996903019272,0.0,L,0.0007872158893675331,-0.00013610896521042533,-0.11244316532183862,-0.0006277986604473633,-0.00015538806911111612,7.600912565517481e-07,-0.00020563467169567416,0.002812333294381581,0.0014525829094372664,-0.004729613136840685,0.0,0.0011830487711698547,-0.020188308045719538,0.0,W1,0.000470493461575375,-0.0004769740392030677,-0.01502483735154483,-0.00099829134817107,-0.0005150158313662523,3.8004562834180145e-07,0.002841561302371775,-0.0019003861515842979,-0.0014671334003805664,-7.056129335170866e-05,0.0,0.0003832852556675405,0.0028056849791841454,0.0,W2,0.0008933638044788812,-0.0003704999986075564,0.11787897782797926,0.00043954501436454705,-0.0004167843645071489,1.1401368848935495e-06,0.0007214819217545823,0.0001574832535086706,0.0,0.0015744197587673025,0.0,0.0021243522667063197,0.000281220431479258,0.0,Cload,0.0,-0.0,-4.330423995854763e-07,0.0,-1.3852247983773117e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0011050840376494954,0.0449557896333566,0.00087763875931022,-0.0012206287855904506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.00081647828758737,-0.00010417323924310454,0.017548850967593555,-0.00025266210335574515,-0.00011838331898562021,-0.0008399008384946922,-0.0006602140572423921,-0.00014398468892233384,0.0,-0.0014396510326026629,0.0,-0.0006488292890059153,-0.00025662475622858653,0.0,Rbias3,0.0020202530222032723,-0.00041675452803146835,-0.015718600639471468,8.024679965988909e-05,-0.00045239641210558006,-0.004545725759834694,0.001631344921175793,0.0003561238951193953,0.0,0.0035594995565674872,0.0,0.0016032847295896976,0.0006368205555836779,0.0,
