n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR,gm
787,0.000493862898526,2.18138819762852E-05,64.9423377069076,1748.99231519327,6000000000,0.2615072,17.3302,-23.708,8.78682811361782,14.6025664713164,0.0018196,0.005735
788,0.000447975103576,2.17758123547895E-05,66.9145603578961,1583.01034855592,6000000000,0.202391,16.7792,-25.2284,8.74673936910564,14.388708491546,0.0016787,0.0055778
789,0.000520344009678,2.16057948632498E-05,67.1981512252278,1809.09671497383,6000000000,0.0823035,17.5304,-24.5188,8.69340793457142,14.5415624169395,0.0019009,0.0057873
790,0.000341650581279,2.23372205234435E-05,69.5836604492819,1285.26305679832,6000000000,-0.4373956,15.1531,-27.6673,8.88517705590996,12.9684656370087,0.0013319,0.0051125
791,0.000442810584126,2.3093167622678E-05,65.1968207406112,1766.60512387243,6000000000,-0.1045862,17.0567,-23.7877,8.68387109175717,14.5072808659109,0.0016498,0.0056555
792,0.000485118819654,2.13574379126646E-05,65.8958512404295,1802.18670762322,6000000000,0.1612315,17.3622,-24.492,8.80497992264627,14.5950540443164,0.0017857,0.0056168
793,0.000427241082321,2.13695129312868E-05,67.7596320954898,1591.05986082043,6000000000,0.0892894,16.655,-26.1026,8.78522229795905,14.295789058033,0.0016073,0.0054202
794,0.000507108174593,2.12275163228568E-05,67.4799818547322,1864.88246055624,6000000000,-0.0114601,17.5455,-24.958,8.73820520915972,14.5236249795786,0.0018523,0.0056627
795,0.000327714878025,2.1881664403822E-05,69.7333699810906,1305.29056233815,6000000000,-0.4951574,15.0624,-27.9917,8.97051004079909,12.8903523504695,0.0012813,0.0049647
796,0.000423704563295,2.27143439857928E-05,64.9705953477474,1800.93644605538,6000000000,-0.1649949,16.9864,-24.1266,8.76389083655757,14.4628345151791,0.0015833,0.0055018
797,0.000472973869532,2.08799752957406E-05,65.3142662661814,1868.29507866836,6000000000,0.1136167,17.3935,-24.6265,8.90574005997552,14.5754942297332,0.00174,0.0054796
798,0.000404463806293,2.08771415272893E-05,67.1453598921396,1606.26112150703,6000000000,0.0402471,16.5223,-26.4607,8.91012387460929,14.1881637432499,0.0015287,0.0052385
799,0.000486939620613,2.08119883946791E-05,66.4353125798179,1924.25251469596,6000000000,-0.0336952,17.5306,-24.9862,8.85553158061716,14.5213191747914,0.0017812,0.0055067
800,0.000335276519098,2.12042191264762E-05,68.5421622735699,1396.03497139408,6000000000,-0.3633618,15.4088,-27.9355,9.03349251310914,13.2248966708397,0.0013026,0.0049246
801,0.000428644598731,2.18557179693229E-05,64.7523242301285,1877.43387413889,6000000000,-0.1177246,17.142,-24.3804,8.86143849416227,14.5246883722054,0.0015938,0.005402
802,0.000451076559416,2.04376169076567E-05,65.5497291920931,1854.97111955363,6000000000,0.1313803,17.2585,-25.2639,8.96864991577466,14.5694076726897,0.0016681,0.0053314
803,0.000433619173234,2.02962577165967E-05,66.8706236544682,1765.46102041218,6000000000,0.1354217,17.0123,-26.1936,8.94162259342172,14.4965600864383,0.0016158,0.005261
804,0.00046910673345,2.0195393912041E-05,67.4269011190426,1883.73391850094,6000000000,0.0673144,17.3901,-25.9553,8.89827277860109,14.5722161106145,0.0017249,0.0053628
805,0.000394303800901,2.04986940070908E-05,69.0323657990024,1618.25693745392,6000000000,-0.0801997,16.4637,-27.3703,8.88749587594164,14.1400444134091,0.0014922,0.0051331
806,0.000478091041228,2.05038225512692E-05,67.8445950350848,1958.43004573409,6000000000,-0.1328403,17.5291,-25.7597,8.83675237251569,14.521498880384,0.001749,0.0054171
807,0.000331539392082,2.08606655073346E-05,69.7213987476164,1427.77373909372,6000000000,-0.4346289,15.4518,-28.1262,9.02235788613209,13.2620188347569,0.0012869,0.0048539
808,0.000423349136403,2.14603458181087E-05,65.7307780369846,1912.64791497387,6000000000,-0.1830276,17.1609,-25.1141,8.86663413272114,14.5290890007009,0.0015731,0.0053163
809,0.00044149899819,2.01233000551132E-05,66.392219797495,1876.10152411356,6000000000,0.0723388,17.2329,-25.941,8.97872397964889,14.5621341206625,0.0016343,0.0052407
810,0.000431624048712,1.99747399449996E-05,67.4708839921114,1811.44580954311,6000000000,0.0870819,17.0725,-26.6025,8.95720867204894,14.5186027492831,0.0016054,0.0051955
811,0.000455848460902,1.98994800982726E-05,68.0428907479762,1889.00391313338,6000000000,0.0438035,17.3263,-26.4704,8.91931790153733,14.5745262099469,0.0016803,0.0052658
812,0.000409786456387,2.01013171846916E-05,69.32989932509,1713.62213150487,6000000000,-0.0315027,16.7605,-27.3235,8.88837667984314,14.3529545795689,0.0015381,0.0051351
813,0.00047498303757,2.00291173235058E-05,68.8548406567693,1962.90318026007,6000000000,-0.1289007,17.5185,-26.317,8.8566796108157,14.5198228329054,0.0017378,0.0053364
814,0.000328223929867,2.05838603103356E-05,70.5880293312738,1444.58194151122,6000000000,-0.4830149,15.4577,-28.0517,9.02247231609609,13.2638375843967,0.0012738,0.0047974
815,0.000419030615793,2.12099911833619E-05,66.4125554300595,1933.38351086319,6000000000,-0.2266952,17.1623,-25.5946,8.86925436921983,14.5284875831733,0.001557,0.0052584
816,0.000436604592662,1.99146648748699E-05,66.9536752209646,1895.11891037973,6000000000,0.0308083,17.2307,-26.3355,8.98480784268116,14.5592687038583,0.0016164,0.0051855
817,0.000427480778773,1.97718311794808E-05,67.9153715197289,1832.16578882335,6000000000,0.0506576,17.0786,-26.8862,8.9682320967197,14.5177862005463,0.0015899,0.0051435
818,0.000450304645924,1.97088840689071E-05,68.4194412716271,1906.78249626684,6000000000,0.0103534,17.3205,-26.7142,8.93301305786262,14.5713107598848,0.0016604,0.005211
819,0.000407224296437,1.98943159226859E-05,69.5873402083291,1738.88716804881,6000000000,-0.0531361,16.7864,-27.432,8.90612152597422,14.3668839365004,0.0015275,0.005089
820,0.000469076108496,1.98226603430653E-05,69.0803315592808,1979.16196092012,6000000000,-0.1446542,17.5093,-26.5073,8.87913042634578,14.5213652780871,0.001717,0.0052794
821,0.000330526386367,2.03509261346072E-05,70.7112694743826,1477.30976616755,6000000000,-0.467177,15.5634,-28.0069,9.02656603690174,13.3602873505744,0.0012798,0.0047794
822,0.000420497904361,2.0920599080126E-05,66.7470729257669,1963.69948641652,6000000000,-0.2403174,17.2159,-25.8491,8.8866051681802,14.5415661518104,0.0015595,0.0052208
823,0.000426093809279,1.97706461309361E-05,67.4101147352177,1882.27975803777,6000000000,0.007887,17.1482,-26.713,8.99339332798339,14.5371709578348,0.0015821,0.0051233
824,0.000436787253536,1.95822395481035E-05,68.0595218624469,1897.78169889649,6000000000,0.020678,17.2326,-26.8587,8.97830519032641,14.5590195509688,0.0016162,0.0051397
825,0.000423898827485,1.96224106236907E-05,68.9480358967754,1833.58888774529,6000000000,0.0030166,17.0567,-27.2122,8.94527966695506,14.5090962987664,0.0015773,0.0051059
826,0.000450357775765,1.95887750512835E-05,69.2409031536361,1925.27376800844,6000000000,-0.0407709,17.3438,-26.8945,8.91294631181532,14.5701660041272,0.001659,0.0051887
827,0.000398139316743,1.98232769157539E-05,70.355797238449,1721.91173105493,6000000000,-0.118471,16.6887,-27.5532,8.89720803403224,14.2999339062229,0.0014976,0.005039
828,0.000467454492999,1.97795360581237E-05,69.4574041087255,2002.16059224939,6000000000,-0.2042901,17.5288,-26.5672,8.87067390577165,14.5089405613678,0.0017099,0.0052597
829,0.000318713743593,2.03115442772652E-05,71.0703430691829,1454.90296788704,6000000000,-0.5449924,15.3789,-27.9074,9.06483060688582,13.1928676111191,0.0012396,0.0047031
830,0.000406990317701,2.09969215880029E-05,66.5358675755826,1956.9503650849,6000000000,-0.2783792,17.116,-25.919,8.90637810602403,14.5060589498624,0.0015152,0.0051663
831,0.000432140602559,1.9609003146928E-05,66.8084830237354,1948.48057692189,6000000000,-0.0069059,17.2785,-26.4869,9.03909317611394,14.5578113340551,0.0015977,0.00511
832,0.00040962129447,1.94904170623384E-05,67.8179919438474,1830.36631837288,6000000000,0.015986,16.9597,-27.232,9.03310317033588,14.4570696910072,0.0015299,0.0050252
833,0.000449727082607,1.93970003888851E-05,67.8716291941175,1983.78946028266,6000000000,-0.049245,17.4197,-26.6899,9.00617045823283,14.5467950148611,0.0016529,0.005143
834,0.000366379544798,1.97096562403182E-05,69.2658727055685,1660.7486668972,6000000000,-0.1946898,16.3224,-27.9479,9.02903454146905,14.0196161110656,0.0013934,0.0048759
835,0.000447773864535,1.98248349493999E-05,67.4205005977745,2044.04561025785,6000000000,-0.1962871,17.483,-26.2966,8.97274118611171,14.5279290741421,0.0016428,0.0051762
836,0.00034536468277,1.98321667294774E-05,68.922400654373,1605.09297575484,6000000000,-0.2888811,16.0183,-28.1473,9.09172199199363,13.7696616196985,0.0013246,0.0047848
837,0.000429894432303,2.00757536899234E-05,66.271483950166,2041.20234258986,6000000000,-0.1880446,17.3802,-25.9861,9.00861702424034,14.5484183412919,0.0015848,0.0051353
838,0.000382831621265,1.95311864815458E-05,67.4812705899923,1773.9689280243,6000000000,-0.0639527,16.6749,-27.5106,9.08859085762402,14.2820429355774,0.0014433,0.0049146
839,0.000447827112278,1.93909311097355E-05,66.7128617503303,2055.09846092044,6000000000,-0.1237717,17.4981,-26.3221,9.06777645704033,14.509009673337,0.001642,0.0051143
840,0.000330933764139,1.96727369452168E-05,68.3362422879005,1576.94565556877,6000000000,-0.3110603,15.8146,-28.3703,9.18667817142688,13.5969609854191,0.0012763,0.0046876
841,0.000414272312904,2.01276030256842E-05,65.2739460803227,2045.31701037068,6000000000,-0.1838358,17.2906,-25.7494,9.0678009849887,14.538877746311,0.0015333,0.0050712
842,0.000398271494151,1.92550243175058E-05,66.1970954561707,1883.59821447922,6000000000,0.0219351,16.9717,-26.968,9.15679012113039,14.4522232651013,0.0014888,0.0049285
843,0.000435223246666,1.90511406339446E-05,66.3175187125184,2025.62490156134,6000000000,-0.0149807,17.397,-26.5641,9.14234705180717,14.5379757893075,0.0016023,0.0050254
844,0.000366861355202,1.92482410454504E-05,67.6681902823424,1739.52771499037,6000000000,-0.1013161,16.4832,-27.9297,9.15177870182146,14.1425179255955,0.0013906,0.0048051
845,0.000439056437851,1.93092118910635E-05,66.3575836401538,2086.01792604468,6000000000,-0.1543986,17.4889,-26.3337,9.10450237352156,14.509792472833,0.0016111,0.0050591
846,0.000333638619875,1.94246574177228E-05,67.8924419538774,1625.43828353796,6000000000,-0.2676489,15.9501,-28.3694,9.2198204829225,13.7154659367009,0.001283,0.0046657
847,0.000414429674964,1.97853234615927E-05,65.1564951455439,2079.03354771107,6000000000,-0.1780974,17.3369,-25.8857,9.11985530781904,14.5372159643297,0.0015313,0.0050193
848,0.000383588894805,1.90844354656391E-05,66.1929736017796,1861.20773394491,6000000000,-0.0044484,16.83,-27.2933,9.2039190754361,14.3734665909582,0.0014406,0.0048417
849,0.00043395426314,1.89131636048397E-05,65.8730246143887,2079.94092806917,6000000000,-0.06644,17.4562,-26.4668,9.18838189233237,14.5145264359394,0.0015945,0.0049864
850,0.000341315849795,1.91457895122603E-05,67.3577149334499,1683.11247313604,6000000000,-0.1900662,16.1468,-28.2945,9.24849558902117,13.879027044677,0.0013063,0.004666
851,0.000418781519644,1.94141938255889E-05,65.1754100980318,2107.40020871752,6000000000,-0.1618187,17.4001,-26.0491,9.16604175275946,14.5296379641829,0.0015435,0.004983
852,0.000363708401335,1.90058904102895E-05,66.3995371426784,1801.68391597841,6000000000,-0.0657838,16.5739,-27.7393,9.24536985989904,14.2063087291755,0.0013766,0.0047453
853,0.000429030398857,1.89576710274682E-05,65.3752966088594,2121.11832867103,6000000000,-0.122225,17.4773,-26.2788,9.21280074855196,14.5033203778922,0.0015758,0.0049615
854,0.000332199701171,1.90512019121924E-05,66.8824620395934,1681.24175576022,6000000000,-0.2070109,16.0571,-28.3805,9.30938637322065,13.8079865431984,0.0012752,0.0046032
855,0.000408878913,1.93724711452063E-05,64.5230607661253,2122.28162579622,6000000000,-0.160786,17.3583,-25.9055,9.21564933467129,14.5274768470894,0.0015101,0.0049304
856,0.000370491744049,1.8787383610852E-05,65.6308725931183,1871.578805917,6000000000,-0.0113308,16.7491,-27.4474,9.294929792367,14.3199090212282,0.0013957,0.0047371
857,0.000424704265449,1.86635781570816E-05,65.1140942793602,2127.78097188776,6000000000,-0.081529,17.4628,-26.408,9.27262392612889,14.5028688800937,0.0015609,0.0049021
858,0.000333283595758,1.88286708412247E-05,66.5694127395832,1713.19705434868,6000000000,-0.1738204,16.1329,-28.3879,9.34529339365515,13.8698576102107,0.0012771,0.0045772
859,0.000407694299418,1.91325328283584E-05,64.4069931206257,2146.28704648303,6000000000,-0.1584099,17.3812,-26.0067,9.25715786413275,14.5217609047538,0.0015045,0.0048881
860,0.000361001466645,1.86492043703561E-05,65.5563001789232,1862.11600741379,6000000000,-0.0319586,16.6567,-27.6545,9.33671465151061,14.2593334516244,0.001364,0.004674
861,0.000419522213955,1.85826709104285E-05,64.7709899915757,2155.61079879366,6000000000,-0.1028406,17.4662,-26.3638,9.30776783314905,14.4977480489091,0.0015421,0.0048627
862,0.000329614698905,1.86730926896124E-05,66.205464210914,1733.02824334156,6000000000,-0.1682207,16.1383,-28.4205,9.39111489583177,13.8758833002689,0.0012634,0.004534
863,0.000402219311457,1.89656804951578E-05,64.054096908154,2164.65128779738,6000000000,-0.1529307,17.3709,-26.0085,9.30555396587463,14.5178496006759,0.0014853,0.0048377
864,0.000359444016635,1.84664613004572E-05,65.1667236327755,1894.35745723819,6000000000,-0.0187904,16.6978,-27.616,9.382878512507,14.2837321764699,0.001357,0.0046364
865,0.000414341595802,1.83938944088263E-05,64.5030608879565,2174.73030102412,6000000000,-0.0964284,17.4591,-26.4248,9.35499332205583,14.495444445943,0.0015238,0.004811
866,0.000328735603004,1.84773664805276E-05,65.9031670826305,1763.04161503442,6000000000,-0.1495644,16.189,-28.437,9.43054387848708,13.9165521130401,0.0012588,0.0045001
867,0.000399170453476,1.87551196317952E-05,63.8854757004123,2187.92794178138,6000000000,-0.1521402,17.38,-26.0933,9.34882085291003,14.5128046759076,0.0014737,0.0047913
868,0.000353108718973,1.83050076030116E-05,65.0089791676434,1900.65662268383,6000000000,-0.0278297,16.6573,-27.7479,9.42605890663525,14.2564039410568,0.001335,0.0045825
869,0.000408932606626,1.82596344387767E-05,64.2005137774764,2196.8471409771,6000000000,-0.1005929,17.4532,-26.4339,9.396572933408,14.4934421285799,0.0015046,0.0047652
870,0.000327750901469,1.82982572374242E-05,65.5424643367015,1791.04564202861,6000000000,-0.1288606,16.2335,-28.4274,9.47192979283342,13.9516648885476,0.001254,0.004468
871,0.000396133209402,1.85660079854777E-05,63.6689126628946,2210.10682235737,6000000000,-0.1498762,17.3875,-26.1403,9.3918095175445,14.5076868059861,0.0014623,0.0047481
872,0.000347501040586,1.81541558131477E-05,64.8042995131388,1908.9360103804,6000000000,-0.0324674,16.6234,-27.8428,9.46932317929106,14.2329634926239,0.0013155,0.0045333
873,0.000403826550131,1.81393958707751E-05,63.9112211563445,2219.66310929759,6000000000,-0.1079315,17.4493,-26.4331,9.4358114457985,14.4904582764144,0.0014865,0.0047221
874,0.000326249387517,1.81364558433845E-05,65.2426678137183,1818.65108286496,6000000000,-0.1170604,16.272,-28.4281,9.51004222344781,13.9819425971748,0.0012474,0.0044349
875,0.000392535152549,1.83796536893812E-05,63.446812936316,2231.02584682529,6000000000,-0.1465049,17.3899,-26.19,9.43568177628261,14.5032967803929,0.0014491,0.0047032
876,0.000343133802456,1.79956510353632E-05,64.5600268505833,1923.64484635341,6000000000,-0.0320972,16.6109,-27.901,9.51302278965656,14.2237417362429,0.0012998,0.0044881
877,0.000398716253212,1.79998098583071E-05,63.6361601824921,2239.15335204754,6000000000,-0.1064567,17.4405,-26.4507,9.47715541873402,14.4894142164889,0.0014685,0.0046776
878,0.000325968105814,1.79637517073609E-05,64.9248485953022,1851.28570570219,6000000000,-0.0977585,16.3281,-28.4017,9.54739626731961,14.0243661678256,0.0012448,0.0044067
879,0.000389896258631,1.81776869658933E-05,63.2669476608286,2252.75393290552,6000000000,-0.1425835,17.3993,-26.2581,9.47921969515831,14.4978923410138,0.001439,0.0046602
880,0.000337025367773,1.78465164095576E-05,64.3908746429191,1929.37215035892,6000000000,-0.0395884,16.5658,-28.0219,9.55676656836945,14.1930067492849,0.0012787,0.0044369
881,0.000393244087477,1.78895523437956E-05,63.3442252302419,2262.4519802312,6000000000,-0.1142448,17.4328,-26.4414,9.51597820830658,14.4876486798706,0.0014492,0.0046345
882,0.000325262124286,1.77955914446074E-05,64.5881018602052,1882.6070209201,6000000000,-0.0803817,16.3787,-28.3666,9.58711163119351,14.0616729235752,0.0012408,0.0043766
