n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
140,6.45255807379422e-05,1.5766050013292754e-05,52.119681760119995,3754.9834602172677,6000000000.0,0.5401757,0.0049267,1.4451,0.49441820000000003,3.9054,11.5736,-27.2075,13.10440583509206,15.805836079520528,0.000286295,0.0017044999999999999
141,9.845684796793027e-05,1.4697391225509798e-05,72.68295805864878,4129.985489758582,6000000000.0,0.5707017,0.0092476,1.2745,0.4966388,-0.7314498,13.901,-19.3391,11.072935289954733,14.143519017925911,0.0004062391,0.0020966
142,9.353809339162985e-05,1.4370702975912105e-05,67.80375965445677,4096.1038081317265,6000000000.0,0.5680606,0.0083139,1.2978,0.4962021,-0.10631130000000001,13.753,-21.685,11.43610463002204,14.415511499027545,0.0003890787,0.002029
143,8.679323686589041e-05,1.4324831170895206e-05,63.3041283588917,4067.2082024641963,6000000000.0,0.5630859,0.0073526,1.3276,0.4957377,0.740009,13.4283,-24.6993,11.825771050419359,14.79268399403635,0.0003652921,0.0019487
144,7.772311351775592e-05,1.4531728025925781e-05,59.011453293066126,4028.8928099658356,6000000000.0,0.5553134000000001,0.0063255,1.3681,0.4952079,2.0694,12.8642,-28.4543,12.290296408358534,15.46655804383681,0.0003328462,0.0018426
145,6.585595924726357e-05,1.5053291100014053e-05,54.297396785814406,3950.8169968741713,6000000000.0,0.5437315,0.0051598,1.4245,0.4945617,3.8563,11.9179,-29.6622,12.94442966840587,16.219663870029336,0.0002895928,0.0016944
146,8.646971735177308e-05,1.5723350908255722e-05,72.84108691211014,4126.275885002729,6000000000.0,0.5590328,0.0084299,1.3225,0.4961802,0.07908530000000001,13.0524,-19.0106,11.214055983692523,14.429873625912787,0.00036395929999999996,0.0019896000000000002
147,7.77512006658769e-05,1.5547025810888395e-05,66.44708000976766,4032.225745451135,6000000000.0,0.5526190000000001,0.007129,1.3674,0.4955161,1.5041,12.5872,-22.0665,11.767278364947025,15.179332086586387,0.00033307190000000003,0.0018738
148,6.624038004408492e-05,1.583186643252991e-05,60.111709429658376,3915.8718458055937,6000000000.0,0.5420569000000001,0.005747,1.4256,0.4947769,3.3326,11.7143,-26.8145,12.480641758825818,15.95655591031753,0.0002913217,0.0017212000000000002
149,7.101106921267681e-05,1.420501904592595e-05,58.09063843109696,3948.515145283398,6000000000.0,0.5511685000000001,0.0058158,1.4046,0.4948026,2.9261,12.4886,-29.1323,12.598021367950007,15.957877999023916,0.0003080278,0.0017405
